hospital_name,week_index,blood_group,units_required,is_holiday,avg_temp
Hospital_5,73,O+,18,False,26.027069550176744
Hospital_5,73,O-,8,False,27.790123145343752
Hospital_5,74,A+,18,False,25.619932034959184
Hospital_5,74,A-,9,False,24.272878488311775
Hospital_5,74,B+,24,False,26.236012462360424
Hospital_5,74,B-,22,False,23.41356869239995
Hospital_5,74,AB+,8,False,23.459232428596753
Hospital_5,74,AB-,17,False,22.517735637778994
Hospital_5,74,O+,18,False,22.696742076200337
Hospital_5,74,O-,20,False,25.731250525015458
Hospital_5,75,A+,14,False,22.307458203495948
Hospital_5,75,A-,8,False,23.408176657449673
Hospital_5,75,B+,8,False,26.630113518880435
Hospital_5,75,B-,12,False,22.680140602676016
Hospital_5,75,AB+,5,False,25.44806723232729
Hospital_5,75,AB-,17,False,22.38328240502098
Hospital_5,75,O+,17,False,23.965933725212775
Hospital_5,75,O-,16,False,21.95152018586896
Hospital_5,76,A+,7,False,25.434627952781273
Hospital_5,76,A-,22,False,25.97507751742659
Hospital_5,76,B+,9,False,21.983413287678154
Hospital_5,76,B-,14,False,23.079038906149492
Hospital_5,76,AB+,14,False,24.665399109742015
Hospital_5,76,AB-,7,False,22.57146908702661
Hospital_5,76,O+,17,False,22.23478295150282
Hospital_5,76,O-,7,False,25.12986466774751
Hospital_5,77,A+,20,False,22.406120701116922
Hospital_5,77,A-,3,False,24.804240943587978
Hospital_5,77,B+,17,False,24.782544920757694
Hospital_5,77,B-,13,False,24.51917637887425
Hospital_5,77,AB+,14,False,25.16171801136589
Hospital_5,77,AB-,10,False,22.03905755846738
Hospital_5,77,O+,20,False,21.898475927082302
Hospital_5,77,O-,11,False,24.282715011102958
Hospital_5,78,A+,5,False,21.038351716418575
Hospital_5,78,A-,13,False,20.021717064164818
Hospital_5,78,B+,14,False,23.74192934112575
Hospital_5,78,B-,6,False,24.960081665681397
Hospital_5,78,AB+,9,False,24.175755591517728
Hospital_5,78,AB-,16,False,23.38814694978331
Hospital_5,78,O+,6,False,20.76702742681318
Hospital_5,78,O-,19,False,20.823812857494264
Hospital_5,79,A+,20,False,19.97871821536532
Hospital_5,79,A-,16,False,23.788460919234666
Hospital_5,79,B+,17,False,23.79206961011667
Hospital_5,79,B-,7,False,22.564572315881833
Hospital_5,79,AB+,14,False,24.39096876670527
Hospital_5,79,AB-,14,False,20.26993583745605
Hospital_5,79,O+,18,False,22.814287717385483
Hospital_5,79,O-,9,False,19.50423363908105
Hospital_5,80,A+,20,False,19.408688943490013
Hospital_5,80,A-,14,False,20.851476909871764
Hospital_5,80,B+,5,False,19.278448147858146
Hospital_5,80,B-,10,False,20.35959234432629
Hospital_5,80,AB+,5,False,23.50540361099106
Hospital_5,80,AB-,20,False,22.453197896228207
Hospital_5,80,O+,6,False,22.69263735577225
Hospital_5,80,O-,14,False,23.140199523777532
Hospital_5,81,A+,7,False,21.213054815456488
Hospital_5,81,A-,5,False,18.366447803588855
Hospital_5,81,B+,21,False,18.564384111584854
Hospital_5,81,B-,11,False,21.500112976024997
Hospital_5,81,AB+,20,False,20.196316901939483
Hospital_5,81,AB-,11,False,20.585929539756734
Hospital_5,81,O+,16,False,18.844966757160865
Hospital_5,81,O-,19,False,22.40906432426176
Hospital_5,82,A+,18,False,19.908747625449728
Hospital_5,82,A-,12,False,18.112233635946755
Hospital_5,82,B+,4,False,19.159487204515063
Hospital_5,82,B-,0,False,19.276383154584025
Hospital_5,82,AB+,6,False,22.407477887476535
Hospital_5,82,AB-,15,False,18.176116526697935
Hospital_5,82,O+,2,False,19.295853127024674
Hospital_5,82,O-,11,False,19.047153085382917
Hospital_5,83,A+,11,True,17.777026471760447
Hospital_5,83,A-,3,True,21.848713469166245
Hospital_5,83,B+,5,True,21.61284992327401
Hospital_5,83,B-,12,True,20.86521889833426
Hospital_5,83,AB+,6,True,19.37556805042962
Hospital_5,83,AB-,7,True,20.564207145699122
Hospital_5,83,O+,5,True,17.417988484534213
Hospital_5,83,O-,16,True,20.24627657186363
Hospital_5,84,A+,3,False,18.39174829283187
Hospital_5,84,A-,2,False,18.24148664035723
Hospital_5,84,B+,5,False,18.279889182448922
Hospital_5,84,B-,0,False,19.6500051491804
Hospital_5,84,AB+,12,False,21.310858492443835
Hospital_5,84,AB-,2,False,18.42331488555247
Hospital_5,84,O+,11,False,16.99850323056968
Hospital_5,84,O-,7,False,17.077563655364738
Hospital_5,85,A+,12,False,17.235182137738445
Hospital_5,85,A-,0,False,18.497357944539495
Hospital_5,85,B+,8,False,17.107855634447162
Hospital_5,85,B-,11,False,16.310990681772566
Hospital_5,85,AB+,0,False,18.322989576883636
Hospital_5,85,AB-,0,False,18.23860355079875
Hospital_5,85,O+,4,False,16.383541094044975
Hospital_5,85,O-,10,False,20.625275915462666
Hospital_5,86,A+,10,False,16.36442745501968
Hospital_5,86,A-,1,False,17.0352184411703
Hospital_5,86,B+,6,False,19.748084920025793
Hospital_5,86,B-,11,False,20.526634525694536
Hospital_5,86,AB+,12,False,19.85845420115313
Hospital_5,86,AB-,11,False,20.05925467573686
Hospital_5,86,O+,3,False,16.739145423552852
Hospital_5,86,O-,11,False,20.236455399051934
Hospital_5,87,A+,3,False,19.69602030661705
Hospital_5,87,A-,14,False,15.612754043160928
Hospital_5,87,B+,9,False,17.249859108158994
Hospital_5,87,B-,3,False,16.818456015852448
Hospital_5,87,AB+,3,False,20.225348328217564
Hospital_5,87,AB-,11,False,18.285855736543763
Hospital_5,87,O+,5,False,18.964798998675885
Hospital_5,87,O-,6,False,16.901769344874637
Hospital_5,88,A+,10,False,19.347060913872216
Hospital_5,88,A-,12,False,18.47103464666855
Hospital_5,88,B+,13,False,15.743607324220124
Hospital_5,88,B-,6,False,20.29683442097213
Hospital_5,88,AB+,2,False,17.875474261975295
Hospital_5,88,AB-,14,False,17.90143216141035
Hospital_5,88,O+,17,False,15.694960968283928
Hospital_5,88,O-,3,False,17.92240393892962
Hospital_5,89,A+,14,False,16.604974809615577
Hospital_5,89,A-,12,False,15.627222758838824
Hospital_5,89,B+,0,False,16.79345762666278
Hospital_5,89,B-,3,False,17.965504332883228
Hospital_5,89,AB+,2,False,18.708338785681534
Hospital_5,89,AB-,13,False,19.93293849601594
Hospital_5,89,O+,5,False,16.085085085304293
Hospital_5,89,O-,12,False,16.063570580279805
Hospital_5,90,A+,4,False,15.516320521393297
Hospital_5,90,A-,9,False,19.836645306081277
Hospital_5,90,B+,0,False,18.61151614881978
Hospital_5,90,B-,0,False,15.879088987415217
Hospital_5,90,AB+,7,False,20.01858609343641
Hospital_5,90,AB-,8,False,17.254292172409144
Hospital_5,90,O+,0,False,19.787538431745563
Hospital_5,90,O-,11,False,19.23814537945559
Hospital_5,91,A+,11,False,17.602557635318718
Hospital_5,91,A-,0,False,18.330891296676132
Hospital_5,91,B+,4,False,16.53565786131327
Hospital_5,91,B-,6,False,18.367995937709253
Hospital_5,91,AB+,7,False,17.264635941761078
Hospital_5,91,AB-,11,False,15.121264720852043
Hospital_5,91,O+,11,False,15.390608068879695
Hospital_5,91,O-,6,False,19.32666473864764
Hospital_5,92,A+,7,False,17.54161222087096
Hospital_5,92,A-,8,False,19.13764953557986
Hospital_5,92,B+,9,False,15.543014277914741
Hospital_5,92,B-,4,False,15.792050008668888
Hospital_5,92,AB+,0,False,18.581040495553793
Hospital_5,92,AB-,7,False,18.040149143072995
Hospital_5,92,O+,0,False,19.103217708867852
Hospital_5,92,O-,7,False,18.095910351394974
Hospital_5,93,A+,0,False,17.941004457244986
Hospital_5,93,A-,15,False,18.103509650274674
Hospital_5,93,B+,0,False,18.233008637913766
Hospital_5,93,B-,7,False,17.624052887412613
Hospital_5,93,AB+,10,False,16.486446512178336
Hospital_5,93,AB-,3,False,19.562011749255227
Hospital_5,93,O+,6,False,18.7165260460827
Hospital_5,93,O-,10,False,17.079122232476657
Hospital_5,94,A+,5,False,16.01128971622935
Hospital_5,94,A-,1,False,16.18623121448546
Hospital_5,94,B+,18,False,19.648131151792537
Hospital_5,94,B-,4,False,17.222869764424463
Hospital_5,94,AB+,7,False,15.51786350523684
Hospital_5,94,AB-,16,False,17.342218764686216
Hospital_5,94,O+,6,False,19.579867060704835
Hospital_5,94,O-,16,False,20.099728492469495
Hospital_5,95,A+,13,False,16.8033674494218
Hospital_5,95,A-,11,False,17.32230946679834
Hospital_5,95,B+,3,False,15.83538584512882
Hospital_5,95,B-,16,False,17.945043267389725
Hospital_5,95,AB+,14,False,16.92739704687218
Hospital_5,95,AB-,3,False,19.99002734576585
Hospital_5,95,O+,9,False,18.432334006717905
Hospital_5,95,O-,10,False,19.486898237141112
Hospital_5,96,A+,15,False,18.84730409464284
Hospital_5,96,A-,16,False,18.92375523082872
Hospital_5,96,B+,6,False,19.489823940115237
Hospital_5,96,B-,8,False,20.302910335013603
Hospital_5,96,AB+,9,False,16.297635285637448
Hospital_5,96,AB-,8,False,20.524667409046735
Hospital_5,96,O+,9,False,17.915474928365786
Hospital_5,96,O-,7,False,19.612999615371645
Hospital_5,97,A+,14,False,19.79287257475462
Hospital_5,97,A-,5,False,20.269208592310257
Hospital_5,97,B+,6,False,20.139188284804103
Hospital_5,97,B-,10,False,20.837004033892292
Hospital_5,97,AB+,6,False,21.07498555416552
Hospital_5,97,AB-,2,False,21.05284475867116
Hospital_5,97,O+,6,False,19.319786241709927
Hospital_5,97,O-,10,False,16.763440932475188
Hospital_5,98,A+,10,False,17.82292451645445
Hospital_5,98,A-,14,False,21.28203607178296
Hospital_5,98,B+,18,False,21.605206703952728
Hospital_5,98,B-,2,False,19.512956915789626
Hospital_5,98,AB+,18,False,20.03691262607973
Hospital_5,98,AB-,9,False,16.740186819520876
Hospital_5,98,O+,9,False,20.777300080972523
Hospital_5,98,O-,9,False,18.308913902857473
Hospital_5,99,A+,18,False,20.238392286840924
Hospital_5,99,A-,4,False,20.086806615840725
Hospital_5,99,B+,3,False,20.30888301722334
Hospital_5,99,B-,4,False,21.924843771428908
Hospital_5,99,AB+,14,False,20.57977417114799
Hospital_5,99,AB-,5,False,20.383408517639584
Hospital_5,99,O+,5,False,17.397168275756723
Hospital_5,99,O-,5,False,20.39217286462507
Hospital_5,100,A+,2,False,22.378276822739096
Hospital_5,100,A-,16,False,18.183863929558104
Hospital_5,100,B+,7,False,20.70601207052621
Hospital_5,100,B-,3,False,17.93497014115347
Hospital_5,100,AB+,2,False,20.696324600368136
Hospital_5,100,AB-,16,False,19.37190559498596
Hospital_5,100,O+,6,False,18.1990722157663
Hospital_5,100,O-,16,False,21.212189979349986
Hospital_5,101,A+,9,False,19.716769351758092
Hospital_5,101,A-,19,False,22.036867901494425
Hospital_5,101,B+,4,False,21.365443719352804
Hospital_5,101,B-,8,False,20.71930363680156
Hospital_5,101,AB+,4,False,22.46233858083942
Hospital_5,101,AB-,16,False,21.44726069649635
Hospital_5,101,O+,7,False,18.23407675418385
Hospital_5,101,O-,8,False,19.272381019996303
Hospital_5,102,A+,5,False,19.294845167369125
Hospital_5,102,A-,8,False,20.117641995935493
Hospital_5,102,B+,4,False,19.76758056607615
Hospital_5,102,B-,11,False,21.866092943063222
Hospital_5,102,AB+,13,False,23.595474748847327
Hospital_5,102,AB-,17,False,19.921757496998016
Hospital_5,102,O+,16,False,21.51848248677341
Hospital_5,102,O-,9,False,23.74133134230999
Hospital_5,103,A+,1,True,22.26907444090509
Hospital_5,103,A-,6,True,20.2262116391669
Hospital_5,103,B+,16,True,20.675342111653105
Hospital_5,103,B-,9,True,23.490651042226876
Hospital_5,103,AB+,3,True,19.898258107534037
Hospital_5,103,AB-,10,True,22.0948021544556
Hospital_5,103,O+,13,True,19.87171528163092
Hospital_5,103,O-,11,True,20.48568644938661
Hospital_6,0,A+,19,True,22.67580188206592
Hospital_6,0,A-,10,True,20.306451432753608
Hospital_6,0,B+,15,True,24.20215453787697
Hospital_6,0,B-,16,True,23.23024341064131
Hospital_6,0,AB+,5,True,20.62108657016011
Hospital_6,0,AB-,8,True,24.6092892954592
Hospital_6,0,O+,9,True,20.28865576883225
Hospital_6,0,O-,16,True,20.824820940858267
Hospital_6,1,A+,16,False,25.181901736193105
Hospital_6,1,A-,20,False,25.59013533600265
Hospital_6,1,B+,19,False,22.36095563493617
Hospital_6,1,B-,17,False,23.497401443084904
Hospital_6,1,AB+,9,False,23.99934922880084
Hospital_6,1,AB-,14,False,23.798750583601226
Hospital_6,1,O+,11,False,22.3599631926926
Hospital_6,1,O-,11,False,23.67581012079728
Hospital_6,2,A+,11,False,21.867715118444288
Hospital_6,2,A-,21,False,26.015204776337903
Hospital_6,2,B+,19,False,22.118304507329817
Hospital_6,2,B-,13,False,21.610476341306537
Hospital_6,2,AB+,14,False,25.981795767015644
Hospital_6,2,AB-,16,False,24.88984796216886
Hospital_6,2,O+,21,False,23.511463005865295
Hospital_6,2,O-,18,False,26.178879521883132
Hospital_6,3,A+,5,False,22.801937001978946
Hospital_6,3,A-,12,False,25.593470462271398
Hospital_6,3,B+,11,False,24.79295589896503
Hospital_6,3,B-,15,False,24.250615197170738
Hospital_6,3,AB+,9,False,22.290197253279693
Hospital_6,3,AB-,6,False,24.370477971438255
Hospital_6,3,O+,17,False,26.318707837654237
Hospital_6,3,O-,14,False,23.846061591688787
Hospital_6,4,A+,11,False,23.063942836895844
Hospital_6,4,A-,17,False,25.995610696031786
Hospital_6,4,B+,11,False,24.991816262910632
Hospital_6,4,B-,18,False,25.57388801354731
Hospital_6,4,AB+,11,False,22.93912832079488
Hospital_6,4,AB-,16,False,25.28693561070163
Hospital_6,4,O+,23,False,26.6889486324223
Hospital_6,4,O-,19,False,27.060921627277594
Hospital_6,5,A+,11,False,23.4335852545922
Hospital_6,5,A-,18,False,26.867013116763783
Hospital_6,5,B+,21,False,25.70159483919065
Hospital_6,5,B-,8,False,24.534251544930406
Hospital_6,5,AB+,19,False,24.377262040695292
Hospital_6,5,AB-,6,False,26.379006979100435
Hospital_6,5,O+,23,False,24.850991300573185
Hospital_6,5,O-,9,False,24.763710772934427
Hospital_6,6,A+,21,False,27.553948648168973
Hospital_6,6,A-,19,False,23.450258748394376
Hospital_6,6,B+,14,False,26.78163791714691
Hospital_6,6,B-,9,False,24.05923824305819
Hospital_6,6,AB+,10,False,23.88012856808851
Hospital_6,6,AB-,23,False,25.661518558352746
Hospital_6,6,O+,14,False,25.969348424326967
Hospital_6,6,O-,20,False,24.710793328281333
Hospital_6,7,A+,13,False,28.587166423894004
Hospital_6,7,A-,22,False,27.214403060136526
Hospital_6,7,B+,10,False,26.352930478260916
Hospital_6,7,B-,23,False,26.011967021092847
Hospital_6,7,AB+,16,False,25.723937393212015
Hospital_6,7,AB-,18,False,26.591543998832407
Hospital_6,7,O+,8,False,27.045808045227496
Hospital_6,7,O-,8,False,26.782433524959984
Hospital_6,8,A+,22,False,28.405372108315603
Hospital_6,8,A-,22,False,28.75155939131971
Hospital_6,8,B+,25,False,26.795421572828545
Hospital_6,8,B-,22,False,24.952206206095486
Hospital_6,8,AB+,12,False,28.000618530747005
Hospital_6,8,AB-,25,False,28.099338836372542
Hospital_6,8,O+,19,False,26.859601846622247
Hospital_6,8,O-,10,False,28.21507628877123
Hospital_6,9,A+,9,False,25.784359246827133
Hospital_6,9,A-,8,False,24.93476646833296
Hospital_6,9,B+,13,False,29.00381756346207
Hospital_6,9,B-,18,False,26.769166442411425
Hospital_6,9,AB+,20,False,27.347632923266517
Hospital_6,9,AB-,20,False,24.70285076378347
Hospital_6,9,O+,19,False,28.599850130737938
Hospital_6,9,O-,15,False,24.99124444462675
Hospital_6,10,A+,20,True,26.225510243006013
Hospital_6,10,A-,16,True,27.07979375199421
Hospital_6,10,B+,22,True,29.11958413496636
Hospital_6,10,B-,25,True,29.64963256054795
Hospital_6,10,AB+,11,True,29.430828171007906
Hospital_6,10,AB-,10,True,25.750616916799725
Hospital_6,10,O+,6,True,25.389381442270295
Hospital_6,10,O-,14,True,25.745651565161534
Hospital_6,11,A+,13,False,25.18050055119022
Hospital_6,11,A-,26,False,25.731910785643723
Hospital_6,11,B+,24,False,28.878523842601183
Hospital_6,11,B-,21,False,29.45435314880919
Hospital_6,11,AB+,21,False,27.43681562584744
Hospital_6,11,AB-,25,False,27.13054930536035
Hospital_6,11,O+,17,False,27.782298851014477
Hospital_6,11,O-,19,False,26.935736738791263
Hospital_6,12,A+,24,False,26.213361392104403
Hospital_6,12,A-,19,False,27.75427781737261
Hospital_6,12,B+,21,False,25.453452827954155
Hospital_6,12,B-,20,False,26.23246225533997
Hospital_6,12,AB+,16,False,28.27955332460577
Hospital_6,12,AB-,15,False,26.047042715737646
Hospital_6,12,O+,10,False,27.716227226214393
Hospital_6,12,O-,14,False,27.05420408631004
Hospital_6,13,A+,23,False,25.774113386211262
Hospital_6,13,A-,27,False,26.256745803770368
Hospital_6,13,B+,23,False,25.993747338778633
Hospital_6,13,B-,17,False,25.800554864792513
Hospital_6,13,AB+,9,False,28.50919443251705
Hospital_6,13,AB-,17,False,26.99671365005719
Hospital_6,13,O+,13,False,27.993635571224488
Hospital_6,13,O-,23,False,27.317789584214296
Hospital_6,14,A+,17,False,26.219298445448636
Hospital_6,14,A-,13,False,25.077476269249026
Hospital_6,14,B+,8,False,25.902626136251147
Hospital_6,14,B-,14,False,25.542095885412504
Hospital_6,14,AB+,20,False,26.176126523397134
Hospital_6,14,AB-,20,False,27.019636900076588
Hospital_6,14,O+,26,False,26.40987257549786
Hospital_6,14,O-,24,False,28.305614959525773
Hospital_6,15,A+,22,False,25.932204857825212
Hospital_6,15,A-,16,False,25.189349701114434
Hospital_6,15,B+,8,False,25.173689289352872
Hospital_6,15,B-,7,False,28.166376094900087
Hospital_6,15,AB+,19,False,28.621855985307636
Hospital_6,15,AB-,22,False,25.364311890804846
Hospital_6,15,O+,16,False,27.001953454148545
Hospital_6,15,O-,15,False,28.58465445774153
Hospital_6,16,A+,15,False,25.88254015872878
Hospital_6,16,A-,21,False,26.532203224929084
Hospital_6,16,B+,22,False,27.271199819204014
Hospital_6,16,B-,18,False,25.70839491223618
Hospital_6,16,AB+,12,False,25.74207465644732
Hospital_6,16,AB-,17,False,28.78123054208188
Hospital_6,16,O+,7,False,27.654390088310464
Hospital_6,16,O-,25,False,25.210546896965127
Hospital_6,17,A+,22,False,28.377970315544758
Hospital_6,17,A-,11,False,25.52697637522997
Hospital_6,17,B+,26,False,27.966491598087458
Hospital_6,17,B-,24,False,27.307737336290643
Hospital_6,17,AB+,22,False,27.578464759737955
Hospital_6,17,AB-,19,False,28.14037512885652
Hospital_6,17,O+,15,False,27.693520729995136
Hospital_6,17,O-,17,False,26.387145526782625
Hospital_6,18,A+,14,False,28.796896496418434
Hospital_6,18,A-,23,False,26.850999516994086
Hospital_6,18,B+,24,False,27.79609892600487
Hospital_6,18,B-,18,False,27.161648829805483
Hospital_6,18,AB+,23,False,25.799500433391447
Hospital_6,18,AB-,13,False,26.404050278466872
Hospital_6,18,O+,18,False,25.24330224032534
Hospital_6,18,O-,14,False,27.064590596360535
Hospital_6,19,A+,7,False,27.563356854980306
Hospital_6,19,A-,12,False,24.03508200090811
Hospital_6,19,B+,16,False,24.741372570067668
Hospital_6,19,B-,5,False,24.523724168935114
Hospital_6,19,AB+,11,False,26.233233957927776
Hospital_6,19,AB-,9,False,25.588790182195005
Hospital_6,19,O+,11,False,27.945583759936373
Hospital_6,19,O-,18,False,24.28506081826665
Hospital_6,20,A+,9,False,24.629565876512913
Hospital_6,20,A-,6,False,25.443076328037947
Hospital_6,20,B+,21,False,26.904013157550462
Hospital_6,20,B-,15,False,26.317472741738726
Hospital_6,20,AB+,13,False,27.66360580820545
Hospital_6,20,AB-,18,False,26.879354388644636
Hospital_6,20,O+,16,False,25.568233822564345
Hospital_6,20,O-,9,False,24.426785395033107
Hospital_6,21,A+,15,False,23.48291279479802
Hospital_6,21,A-,13,False,23.50065154319709
Hospital_6,21,B+,18,False,26.788536922976665
Hospital_6,21,B-,17,False,25.456020364035187
Hospital_6,21,AB+,12,False,27.594606056132182
Hospital_6,21,AB-,20,False,25.715166653866127
Hospital_6,21,O+,11,False,25.699420085843062
Hospital_6,21,O-,14,False,25.049889536402052
Hospital_6,22,A+,11,False,27.22915600437725
Hospital_6,22,A-,22,False,26.235513014950946
Hospital_6,22,B+,22,False,25.0386500536854
Hospital_6,22,B-,13,False,26.473369874716695
Hospital_6,22,AB+,7,False,25.946157288205107
Hospital_6,22,AB-,15,False,24.319188923235885
Hospital_6,22,O+,14,False,24.417843365027707
Hospital_6,22,O-,13,False,24.179120273304257
Hospital_6,23,A+,19,False,22.872508354599972
Hospital_6,23,A-,9,False,24.101875498860498
Hospital_6,23,B+,23,False,22.325003348126103
Hospital_6,23,B-,15,False,25.041404909274803
Hospital_6,23,AB+,11,False,22.070797736737173
Hospital_6,23,AB-,11,False,25.493397105876316
Hospital_6,23,O+,17,False,26.17209683869233
Hospital_6,23,O-,10,False,24.428610201007483
Hospital_6,24,A+,13,False,26.035547386558903
Hospital_6,24,A-,11,False,21.571441739567085
Hospital_6,24,B+,13,False,23.39086186299192
Hospital_6,24,B-,17,False,26.1876667217499
Hospital_6,24,AB+,9,False,24.290847391728782
Hospital_6,24,AB-,11,False,21.55161661379571
Hospital_6,24,O+,14,False,25.443035080543332
Hospital_6,24,O-,21,False,25.111741174812966
Hospital_6,25,A+,14,False,21.200022321231756
Hospital_6,25,A-,5,False,22.751298605281804
Hospital_6,25,B+,15,False,25.240081012040413
Hospital_6,25,B-,17,False,22.531253589075344
Hospital_6,25,AB+,21,False,22.95539731003367
Hospital_6,25,AB-,11,False,21.035982451857816
Hospital_6,25,O+,15,False,23.760975521486564
Hospital_6,25,O-,17,False,20.666570358215743
Hospital_6,26,A+,12,False,22.974154702009297
Hospital_6,26,A-,13,False,22.60454836632136
Hospital_6,26,B+,19,False,23.159813819289322
Hospital_6,26,B-,10,False,23.396857270042897
Hospital_6,26,AB+,14,False,20.01600286227167
Hospital_6,26,AB-,7,False,23.25921042097051
Hospital_6,26,O+,17,False,24.821826989234033
Hospital_6,26,O-,15,False,21.63939786596669
Hospital_6,27,A+,7,False,19.590080403442467
Hospital_6,27,A-,14,False,20.01538111700149
Hospital_6,27,B+,14,False,23.458682375002883
Hospital_6,27,B-,4,False,20.870728319746352
Hospital_6,27,AB+,6,False,24.18824806402008
Hospital_6,27,AB-,9,False,21.637723577019788
Hospital_6,27,O+,2,False,22.160986549496812
Hospital_6,27,O-,14,False,21.715202995644827
Hospital_6,28,A+,10,False,23.179966226854127
Hospital_6,28,A-,11,False,18.949427992834863
Hospital_6,28,B+,7,False,22.21014557304215
Hospital_6,28,B-,20,False,18.84417282486408
Hospital_6,28,AB+,20,False,19.5300568689118
Hospital_6,28,AB-,7,False,19.293261328197463
Hospital_6,28,O+,16,False,20.668880468868444
Hospital_6,28,O-,13,False,19.650622212137467
Hospital_6,29,A+,11,False,18.563030815503602
Hospital_6,29,A-,7,False,18.873641442117474
Hospital_6,29,B+,5,False,19.691811738900704
Hospital_6,29,B-,15,False,22.997228821888523
Hospital_6,29,AB+,4,False,18.97728068581872
Hospital_6,29,AB-,5,False,20.894739427697196
Hospital_6,29,O+,7,False,22.652222051620797
Hospital_6,29,O-,13,False,21.178298243072735
Hospital_6,30,A+,1,False,21.47070314815567
Hospital_6,30,A-,8,False,19.012896305965825
Hospital_6,30,B+,8,False,18.893526712478902
Hospital_6,30,B-,14,False,17.860883304326503
Hospital_6,30,AB+,20,False,19.006592846106486
Hospital_6,30,AB-,11,False,20.41099179204095
Hospital_6,30,O+,7,False,18.80369640715296
Hospital_6,30,O-,4,False,18.738559119206073
Hospital_6,31,A+,18,True,19.254560808900983
Hospital_6,31,A-,5,True,17.763927889005252
Hospital_6,31,B+,18,True,19.86984731282366
Hospital_6,31,B-,16,True,20.552952756933898
Hospital_6,31,AB+,9,True,18.324182786201654
Hospital_6,31,AB-,7,True,18.28658797082101
Hospital_6,31,O+,5,True,19.240700364080077
Hospital_6,31,O-,3,True,21.157957540600407
Hospital_6,32,A+,11,False,18.4166921338273
Hospital_6,32,A-,8,False,17.9481699338541
Hospital_6,32,B+,1,False,20.632001019373895
Hospital_6,32,B-,5,False,16.80403433538705
Hospital_6,32,AB+,8,False,17.042586798422803
Hospital_6,32,AB-,17,False,18.56593442492543
Hospital_6,32,O+,7,False,20.482276673998815
Hospital_6,32,O-,6,False,21.462492050272836
Hospital_6,33,A+,4,False,20.11481078059165
Hospital_6,33,A-,2,False,19.74875061192883
Hospital_6,33,B+,7,False,20.899899403253762
Hospital_6,33,B-,18,False,17.576390047954177
Hospital_6,33,AB+,6,False,17.550307897296925
Hospital_6,33,AB-,6,False,18.619897044989052
Hospital_6,33,O+,10,False,19.151395543037303
Hospital_6,33,O-,4,False,17.86660725470202
Hospital_6,34,A+,8,False,17.82369842768135
Hospital_6,34,A-,14,False,18.95040917409888
Hospital_6,34,B+,0,False,17.980000975454946
Hospital_6,34,B-,9,False,20.204264451250722
Hospital_6,34,AB+,9,False,16.991913626631906
Hospital_6,34,AB-,7,False,17.41330499229047
Hospital_6,34,O+,11,False,16.490742072007077
Hospital_6,34,O-,5,False,18.59646742057783
Hospital_6,35,A+,16,False,19.65482089336589
Hospital_6,35,A-,2,False,19.452169967038838
Hospital_6,35,B+,12,False,19.62567801598028
Hospital_6,35,B-,7,False,16.577656452125144
Hospital_6,35,AB+,4,False,16.943400959651502
Hospital_6,35,AB-,0,False,19.05549589993426
Hospital_6,35,O+,1,False,20.56096470384854
Hospital_6,35,O-,7,False,16.28446368921868
Hospital_6,36,A+,10,False,15.518840449159336
Hospital_6,36,A-,3,False,19.661278660883603
Hospital_6,36,B+,3,False,18.100687191988314
Hospital_6,36,B-,10,False,19.57144414714668
Hospital_6,36,AB+,10,False,17.49033972781804
Hospital_6,36,AB-,10,False,15.841240406767366
Hospital_6,36,O+,3,False,17.587749953425792
Hospital_6,36,O-,8,False,16.656902599577116
Hospital_6,37,A+,6,False,17.12395373391827
Hospital_6,37,A-,9,False,18.556619242943825
Hospital_6,37,B+,0,False,19.64621941905761
Hospital_6,37,B-,3,False,17.812781096288642
Hospital_6,37,AB+,1,False,16.698896105870038
Hospital_6,37,AB-,5,False,16.775146566895824
Hospital_6,37,O+,14,False,19.397919023425366
Hospital_6,37,O-,9,False,18.096724463770354
Hospital_6,38,A+,13,False,17.2029778661771
Hospital_6,38,A-,11,False,15.778993821889637
Hospital_6,38,B+,2,False,17.638384625856283
Hospital_6,38,B-,8,False,18.911943484700448
Hospital_6,38,AB+,10,False,18.784624371360998
Hospital_6,38,AB-,15,False,15.208425575017747
Hospital_6,38,O+,13,False,18.22126339726755
Hospital_6,38,O-,15,False,16.943710971438378
Hospital_6,39,A+,3,False,15.520543714974947
Hospital_6,39,A-,4,False,15.679670638157651
Hospital_6,39,B+,13,False,16.34780215256506
Hospital_6,39,B-,18,False,15.30150269057016
Hospital_6,39,AB+,9,False,16.352949099602114
Hospital_6,39,AB-,11,False,16.641072723816972
Hospital_6,39,O+,3,False,15.272345844447921
Hospital_6,39,O-,3,False,16.5210993357962
Hospital_6,40,A+,1,False,18.459793897203344
Hospital_6,40,A-,11,False,19.868218109912736
Hospital_6,40,B+,6,False,19.484378263900037
Hospital_6,40,B-,7,False,15.710197192083717
Hospital_6,40,AB+,10,False,15.19459962802162
Hospital_6,40,AB-,16,False,15.240440996312316
Hospital_6,40,O+,3,False,18.4390798101834
Hospital_6,40,O-,5,False,15.261346634043392
Hospital_6,41,A+,14,False,15.656867295018571
Hospital_6,41,A-,2,False,15.928077906845695
Hospital_6,41,B+,0,False,16.2536452799217
Hospital_6,41,B-,16,False,18.780568788370232
Hospital_6,41,AB+,3,False,18.014760866128107
Hospital_6,41,AB-,13,False,19.19682585937452
